item_id,order_id,product_id,product_name,product_category,quantity,unit_price_xaf,line_total_xaf
393,100153,202,Coca-Cola 1.5L,Boissons,4,805.0,3220.0
394,100153,304,Poisson Capitaine 1kg,Produits frais,1,3181.0,3181.0
395,100154,104,Sucre cristallisé 1kg,Épicerie,1,634.0,634.0
396,100154,107,Pâtes alimentaires 500g,Épicerie,5,803.0,4015.0
397,100155,304,Poisson Capitaine 1kg,Produits frais,1,3928.0,3928.0
398,100155,102,Huile palme 1L,Épicerie,3,1165.0,3495.0
399,100155,704,Déodorant Axe 150ml,Cosmétiques,3,3155.0,9465.0
400,100155,403,Préservatifs x3,Pharmacie,1,1379.0,1379.0
401,100156,103,Farine de blé 1kg,Épicerie,2,818.0,1636.0
402,100156,205,Eau Supermont 10L,Boissons,4,2455.0,9820.0
403,100156,1002,Cahier 100 pages,Papeterie,3,905.0,2715.0
404,100156,504,Burger Classic,Restauration,1,4742.0,4742.0
405,100156,109,Sardines en boîte 200g,Épicerie,1,1158.0,1158.0
406,100157,405,Sulfate de Zinc 20mg,Pharmacie,1,3822.0,3822.0
407,100157,1002,Cahier 100 pages,Papeterie,1,790.0,790.0
408,100158,108,Tomate concentrée 400g,Épicerie,3,996.0,2988.0
409,100158,107,Pâtes alimentaires 500g,Épicerie,3,842.0,2526.0
410,100158,102,Huile palme 1L,Épicerie,5,1200.0,6000.0
411,100159,507,Spaghetti bolognaise,Restauration,1,2976.0,2976.0
412,100159,801,Savon Omo 400g,Hygiène,3,772.0,2316.0
413,100159,104,Sucre cristallisé 1kg,Épicerie,3,674.0,2022.0
414,100160,204,Jus Tampico 1L,Boissons,1,1351.0,1351.0
415,100160,801,Savon Omo 400g,Hygiène,2,751.0,1502.0
416,100160,902,Pagnes 6 yards,Vêtements,1,16637.0,16637.0
417,100160,604,Batterie externe 10000mAh,Électronique,1,16402.0,16402.0
418,100160,704,Déodorant Axe 150ml,Cosmétiques,1,3653.0,3653.0
419,100161,401,Paracétamol 500mg x16,Pharmacie,1,1415.0,1415.0
420,100161,601,Câble USB-C 1m,Électronique,1,2813.0,2813.0
421,100162,703,Shampooing Pantene 400ml,Cosmétiques,1,4648.0,4648.0
422,100163,601,Câble USB-C 1m,Électronique,1,2812.0,2812.0
423,100163,502,Ndolé haricot,Restauration,1,2586.0,2586.0
424,100164,403,Préservatifs x3,Pharmacie,2,1291.0,2582.0
425,100164,303,Poulet entier 1kg,Produits frais,1,4643.0,4643.0
426,100165,404,Thermomètre digital,Pharmacie,2,11263.0,22526.0
427,100165,403,Préservatifs x3,Pharmacie,2,1160.0,2320.0
428,100166,1003,Ramette A4 500 feuilles,Papeterie,1,4649.0,4649.0
429,100167,901,T-shirt basique M,Vêtements,3,4970.0,14910.0
430,100167,306,Légumes verts 500g,Produits frais,3,455.0,1365.0
431,100167,105,Sel iodé 500g,Épicerie,2,244.0,488.0
432,100167,704,Déodorant Axe 150ml,Cosmétiques,3,3979.0,11937.0
433,100167,402,Moustiquaire imprégnée,Pharmacie,1,9098.0,9098.0
434,100167,205,Eau Supermont 10L,Boissons,1,2808.0,2808.0
435,100168,306,Légumes verts 500g,Produits frais,2,415.0,830.0
436,100168,102,Huile palme 1L,Épicerie,1,1186.0,1186.0
437,100168,1003,Ramette A4 500 feuilles,Papeterie,1,5391.0,5391.0
438,100168,801,Savon Omo 400g,Hygiène,2,827.0,1654.0
439,100168,302,Oignons 1kg,Produits frais,2,567.0,1134.0
440,100169,403,Préservatifs x3,Pharmacie,2,1294.0,2588.0
441,100170,704,Déodorant Axe 150ml,Cosmétiques,2,3687.0,7374.0
442,100170,103,Farine de blé 1kg,Épicerie,1,776.0,776.0
443,100170,201,Eau minérale 1.5L,Boissons,2,454.0,908.0
444,100170,101,Riz Uncle Ben's 5kg,Épicerie,3,3705.0,11115.0
445,100170,206,Nescafé 200g,Boissons,1,3834.0,3834.0
446,100170,1003,Ramette A4 500 feuilles,Papeterie,1,4502.0,4502.0
447,100171,803,Brosse à dents,Hygiène,1,1468.0,1468.0
448,100171,306,Légumes verts 500g,Produits frais,2,453.0,906.0
449,100172,503,Pizza Marguerita,Restauration,2,5634.0,11268.0
450,100172,101,Riz Uncle Ben's 5kg,Épicerie,2,3163.0,6326.0
451,100173,501,Poulet DG portion,Restauration,1,3609.0,3609.0
452,100173,505,Jollof Rice portion,Restauration,1,2286.0,2286.0
453,100173,801,Savon Omo 400g,Hygiène,1,851.0,851.0
454,100173,206,Nescafé 200g,Boissons,1,4193.0,4193.0
455,100173,404,Thermomètre digital,Pharmacie,1,12878.0,12878.0
456,100174,304,Poisson Capitaine 1kg,Produits frais,4,3844.0,15376.0
457,100174,503,Pizza Marguerita,Restauration,1,6408.0,6408.0
458,100175,202,Coca-Cola 1.5L,Boissons,1,812.0,812.0
459,100175,603,Écouteurs sans fil,Électronique,5,28553.0,142765.0
460,100175,701,Crème Nivea 200ml,Cosmétiques,1,3597.0,3597.0
461,100175,501,Poulet DG portion,Restauration,1,3496.0,3496.0
462,100176,505,Jollof Rice portion,Restauration,1,1987.0,1987.0
463,100176,303,Poulet entier 1kg,Produits frais,5,4405.0,22025.0
464,100177,503,Pizza Marguerita,Restauration,1,5898.0,5898.0
465,100177,704,Déodorant Axe 150ml,Cosmétiques,3,3408.0,10224.0
466,100178,504,Burger Classic,Restauration,1,4876.0,4876.0
467,100178,501,Poulet DG portion,Restauration,2,3587.0,7174.0
468,100179,703,Shampooing Pantene 400ml,Cosmétiques,1,4818.0,4818.0
469,100179,109,Sardines en boîte 200g,Épicerie,4,1008.0,4032.0
470,100180,204,Jus Tampico 1L,Boissons,2,1119.0,2238.0
471,100180,903,Chaussures sport 42,Vêtements,2,32037.0,64074.0
472,100180,802,Lessive Ariel 1kg,Hygiène,1,4277.0,4277.0
473,100181,110,Cube Maggi x10,Épicerie,1,520.0,520.0
474,100181,702,Gel douche Dove 250ml,Cosmétiques,1,2853.0,2853.0
475,100182,204,Jus Tampico 1L,Boissons,1,1087.0,1087.0
476,100182,405,Sulfate de Zinc 20mg,Pharmacie,1,3623.0,3623.0
477,100183,105,Sel iodé 500g,Épicerie,2,254.0,508.0
478,100184,1001,Stylos x10,Papeterie,1,1237.0,1237.0
479,100184,104,Sucre cristallisé 1kg,Épicerie,1,602.0,602.0
480,100184,402,Moustiquaire imprégnée,Pharmacie,1,9138.0,9138.0
481,100184,802,Lessive Ariel 1kg,Hygiène,1,4627.0,4627.0
482,100185,1003,Ramette A4 500 feuilles,Papeterie,3,4697.0,14091.0
483,100185,1002,Cahier 100 pages,Papeterie,2,862.0,1724.0
484,100185,603,Écouteurs sans fil,Électronique,1,27048.0,27048.0
485,100185,105,Sel iodé 500g,Épicerie,1,230.0,230.0
486,100186,504,Burger Classic,Restauration,2,4740.0,9480.0
487,100186,402,Moustiquaire imprégnée,Pharmacie,5,8715.0,43575.0
488,100186,701,Crème Nivea 200ml,Cosmétiques,1,3153.0,3153.0
489,100187,704,Déodorant Axe 150ml,Cosmétiques,1,3450.0,3450.0
490,100187,305,Plantains régime,Produits frais,2,1712.0,3424.0
491,100187,901,T-shirt basique M,Vêtements,3,4864.0,14592.0
492,100188,703,Shampooing Pantene 400ml,Cosmétiques,1,4967.0,4967.0
493,100188,802,Lessive Ariel 1kg,Hygiène,1,4539.0,4539.0
494,100188,506,Eru + Water fufu,Restauration,1,3071.0,3071.0
495,100189,1002,Cahier 100 pages,Papeterie,4,832.0,3328.0
496,100189,502,Ndolé haricot,Restauration,1,2531.0,2531.0
497,100189,401,Paracétamol 500mg x16,Pharmacie,1,1416.0,1416.0
498,100189,1001,Stylos x10,Papeterie,5,1353.0,6765.0
499,100189,605,Coque téléphone,Électronique,3,3722.0,11166.0
500,100190,502,Ndolé haricot,Restauration,2,2577.0,5154.0
501,100191,702,Gel douche Dove 250ml,Cosmétiques,4,3026.0,12104.0
502,100191,104,Sucre cristallisé 1kg,Épicerie,1,728.0,728.0
503,100191,505,Jollof Rice portion,Restauration,2,2187.0,4374.0
504,100191,903,Chaussures sport 42,Vêtements,4,35561.0,142244.0
505,100191,204,Jus Tampico 1L,Boissons,1,1193.0,1193.0
506,100192,302,Oignons 1kg,Produits frais,2,499.0,998.0
507,100192,703,Shampooing Pantene 400ml,Cosmétiques,4,5000.0,20000.0
508,100193,802,Lessive Ariel 1kg,Hygiène,1,4609.0,4609.0
509,100194,902,Pagnes 6 yards,Vêtements,1,19816.0,19816.0
510,100194,603,Écouteurs sans fil,Électronique,1,24752.0,24752.0
511,100195,107,Pâtes alimentaires 500g,Épicerie,1,837.0,837.0
512,100196,106,Lait Neslac 400g,Épicerie,3,4768.0,14304.0
513,100196,305,Plantains régime,Produits frais,1,1480.0,1480.0
514,100197,206,Nescafé 200g,Boissons,3,3429.0,10287.0
515,100197,603,Écouteurs sans fil,Électronique,1,22555.0,22555.0
516,100198,504,Burger Classic,Restauration,2,4705.0,9410.0
517,100199,107,Pâtes alimentaires 500g,Épicerie,2,696.0,1392.0
518,100199,201,Eau minérale 1.5L,Boissons,1,416.0,416.0
519,100199,702,Gel douche Dove 250ml,Cosmétiques,2,3119.0,6238.0
520,100200,109,Sardines en boîte 200g,Épicerie,1,1108.0,1108.0
521,100201,109,Sardines en boîte 200g,Épicerie,4,1251.0,5004.0
522,100201,303,Poulet entier 1kg,Produits frais,1,4914.0,4914.0
523,100201,101,Riz Uncle Ben's 5kg,Épicerie,3,3899.0,11697.0
524,100201,502,Ndolé haricot,Restauration,2,2434.0,4868.0
525,100202,802,Lessive Ariel 1kg,Hygiène,2,4261.0,8522.0
526,100202,204,Jus Tampico 1L,Boissons,3,1312.0,3936.0
527,100202,101,Riz Uncle Ben's 5kg,Épicerie,2,3960.0,7920.0
528,100202,205,Eau Supermont 10L,Boissons,1,2559.0,2559.0
529,100202,403,Préservatifs x3,Pharmacie,3,1192.0,3576.0
530,100203,405,Sulfate de Zinc 20mg,Pharmacie,4,3586.0,14344.0
531,100204,108,Tomate concentrée 400g,Épicerie,1,855.0,855.0
532,100204,303,Poulet entier 1kg,Produits frais,2,4375.0,8750.0
533,100204,201,Eau minérale 1.5L,Boissons,3,384.0,1152.0
534,100205,901,T-shirt basique M,Vêtements,2,4954.0,9908.0
535,100205,301,Tomates fraîches 1kg,Produits frais,1,667.0,667.0
536,100205,502,Ndolé haricot,Restauration,4,2835.0,11340.0
537,100206,401,Paracétamol 500mg x16,Pharmacie,4,1679.0,6716.0
538,100207,201,Eau minérale 1.5L,Boissons,2,386.0,772.0
539,100207,502,Ndolé haricot,Restauration,5,2851.0,14255.0
540,100208,601,Câble USB-C 1m,Électronique,1,2515.0,2515.0
541,100209,201,Eau minérale 1.5L,Boissons,1,423.0,423.0
542,100209,1002,Cahier 100 pages,Papeterie,1,885.0,885.0
543,100210,901,T-shirt basique M,Vêtements,2,4646.0,9292.0
544,100211,108,Tomate concentrée 400g,Épicerie,2,931.0,1862.0
545,100211,603,Écouteurs sans fil,Électronique,4,28582.0,114328.0
546,100211,104,Sucre cristallisé 1kg,Épicerie,1,631.0,631.0
547,100211,901,T-shirt basique M,Vêtements,3,5266.0,15798.0
548,100211,704,Déodorant Axe 150ml,Cosmétiques,1,3276.0,3276.0
549,100212,506,Eru + Water fufu,Restauration,1,3252.0,3252.0
550,100212,205,Eau Supermont 10L,Boissons,1,2323.0,2323.0
551,100213,502,Ndolé haricot,Restauration,1,2436.0,2436.0
552,100214,306,Légumes verts 500g,Produits frais,1,458.0,458.0
553,100214,702,Gel douche Dove 250ml,Cosmétiques,1,2622.0,2622.0
554,100214,104,Sucre cristallisé 1kg,Épicerie,2,611.0,1222.0
555,100215,101,Riz Uncle Ben's 5kg,Épicerie,1,3366.0,3366.0
556,100215,108,Tomate concentrée 400g,Épicerie,3,987.0,2961.0
557,100215,1003,Ramette A4 500 feuilles,Papeterie,2,5237.0,10474.0
558,100215,305,Plantains régime,Produits frais,1,1570.0,1570.0
559,100215,401,Paracétamol 500mg x16,Pharmacie,1,1718.0,1718.0
560,100215,901,T-shirt basique M,Vêtements,1,4610.0,4610.0
561,100216,105,Sel iodé 500g,Épicerie,1,269.0,269.0
562,100216,405,Sulfate de Zinc 20mg,Pharmacie,4,3665.0,14660.0
563,100217,505,Jollof Rice portion,Restauration,4,2115.0,8460.0
564,100217,603,Écouteurs sans fil,Électronique,1,26719.0,26719.0
565,100218,304,Poisson Capitaine 1kg,Produits frais,2,3581.0,7162.0
566,100219,302,Oignons 1kg,Produits frais,1,504.0,504.0
567,100220,801,Savon Omo 400g,Hygiène,2,844.0,1688.0
568,100220,106,Lait Neslac 400g,Épicerie,1,4763.0,4763.0
569,100220,102,Huile palme 1L,Épicerie,1,1252.0,1252.0
570,100220,804,Papier toilette x6,Hygiène,1,2183.0,2183.0
571,100221,302,Oignons 1kg,Produits frais,1,507.0,507.0
572,100222,102,Huile palme 1L,Épicerie,1,1118.0,1118.0
573,100222,801,Savon Omo 400g,Hygiène,5,761.0,3805.0
574,100223,101,Riz Uncle Ben's 5kg,Épicerie,3,3633.0,10899.0
575,100223,401,Paracétamol 500mg x16,Pharmacie,4,1494.0,5976.0
576,100224,105,Sel iodé 500g,Épicerie,3,272.0,816.0
577,100225,206,Nescafé 200g,Boissons,1,3850.0,3850.0
578,100225,405,Sulfate de Zinc 20mg,Pharmacie,1,3712.0,3712.0
579,100225,205,Eau Supermont 10L,Boissons,2,2380.0,4760.0
580,100226,605,Coque téléphone,Électronique,1,3321.0,3321.0
581,100226,804,Papier toilette x6,Hygiène,1,1910.0,1910.0
582,100227,106,Lait Neslac 400g,Épicerie,1,4540.0,4540.0
583,100228,109,Sardines en boîte 200g,Épicerie,1,1098.0,1098.0
584,100229,304,Poisson Capitaine 1kg,Produits frais,2,3202.0,6404.0
585,100229,303,Poulet entier 1kg,Produits frais,1,4395.0,4395.0
586,100230,403,Préservatifs x3,Pharmacie,3,1309.0,3927.0
587,100230,202,Coca-Cola 1.5L,Boissons,1,846.0,846.0
588,100231,701,Crème Nivea 200ml,Cosmétiques,2,3673.0,7346.0
589,100231,204,Jus Tampico 1L,Boissons,1,1348.0,1348.0
590,100231,603,Écouteurs sans fil,Électronique,1,24892.0,24892.0
591,100232,505,Jollof Rice portion,Restauration,2,2003.0,4006.0
592,100232,206,Nescafé 200g,Boissons,1,4260.0,4260.0
593,100233,301,Tomates fraîches 1kg,Produits frais,2,688.0,1376.0
594,100233,204,Jus Tampico 1L,Boissons,3,1301.0,3903.0
595,100233,506,Eru + Water fufu,Restauration,1,3411.0,3411.0
596,100234,501,Poulet DG portion,Restauration,1,3298.0,3298.0
597,100235,505,Jollof Rice portion,Restauration,3,2254.0,6762.0
598,100235,703,Shampooing Pantene 400ml,Cosmétiques,2,4540.0,9080.0
599,100236,507,Spaghetti bolognaise,Restauration,2,2927.0,5854.0
600,100236,704,Déodorant Axe 150ml,Cosmétiques,2,3353.0,6706.0
601,100236,504,Burger Classic,Restauration,2,4901.0,9802.0
602,100237,601,Câble USB-C 1m,Électronique,1,2635.0,2635.0
603,100238,605,Coque téléphone,Électronique,3,3942.0,11826.0
604,100238,305,Plantains régime,Produits frais,5,1514.0,7570.0
605,100239,305,Plantains régime,Produits frais,3,1656.0,4968.0
606,100239,601,Câble USB-C 1m,Électronique,3,2765.0,8295.0
607,100239,105,Sel iodé 500g,Épicerie,1,233.0,233.0
608,100240,901,T-shirt basique M,Vêtements,4,4670.0,18680.0
609,100240,506,Eru + Water fufu,Restauration,1,3029.0,3029.0
610,100240,504,Burger Classic,Restauration,2,4269.0,8538.0
611,100241,901,T-shirt basique M,Vêtements,1,5394.0,5394.0
612,100241,903,Chaussures sport 42,Vêtements,2,39901.0,79802.0
613,100242,604,Batterie externe 10000mAh,Électronique,4,17523.0,70092.0
614,100243,504,Burger Classic,Restauration,3,4866.0,14598.0
615,100243,204,Jus Tampico 1L,Boissons,2,1228.0,2456.0
616,100243,604,Batterie externe 10000mAh,Électronique,1,19882.0,19882.0
617,100243,403,Préservatifs x3,Pharmacie,2,1194.0,2388.0
618,100243,101,Riz Uncle Ben's 5kg,Épicerie,1,3310.0,3310.0
619,100244,901,T-shirt basique M,Vêtements,1,5347.0,5347.0
620,100244,704,Déodorant Axe 150ml,Cosmétiques,1,3450.0,3450.0
621,100245,601,Câble USB-C 1m,Électronique,1,2324.0,2324.0
622,100245,801,Savon Omo 400g,Hygiène,5,787.0,3935.0
623,100246,1001,Stylos x10,Papeterie,1,1149.0,1149.0
624,100246,602,Chargeur 20W,Électronique,1,9213.0,9213.0
625,100246,201,Eau minérale 1.5L,Boissons,1,441.0,441.0
626,100246,601,Câble USB-C 1m,Électronique,4,2619.0,10476.0
627,100247,302,Oignons 1kg,Produits frais,4,500.0,2000.0
628,100248,404,Thermomètre digital,Pharmacie,1,11760.0,11760.0
629,100248,306,Légumes verts 500g,Produits frais,1,394.0,394.0
630,100249,801,Savon Omo 400g,Hygiène,1,868.0,868.0
631,100250,501,Poulet DG portion,Restauration,1,3295.0,3295.0
632,100251,605,Coque téléphone,Électronique,1,3674.0,3674.0
633,100251,503,Pizza Marguerita,Restauration,2,6786.0,13572.0
634,100251,803,Brosse à dents,Hygiène,1,1375.0,1375.0
635,100252,204,Jus Tampico 1L,Boissons,1,1250.0,1250.0
636,100252,502,Ndolé haricot,Restauration,1,2426.0,2426.0
637,100252,202,Coca-Cola 1.5L,Boissons,3,750.0,2250.0
638,100253,204,Jus Tampico 1L,Boissons,1,1282.0,1282.0
639,100253,603,Écouteurs sans fil,Électronique,2,24644.0,49288.0
640,100253,503,Pizza Marguerita,Restauration,1,6299.0,6299.0
641,100254,303,Poulet entier 1kg,Produits frais,3,4107.0,12321.0
642,100255,802,Lessive Ariel 1kg,Hygiène,2,5048.0,10096.0
643,100255,1002,Cahier 100 pages,Papeterie,1,751.0,751.0
644,100255,902,Pagnes 6 yards,Vêtements,5,17288.0,86440.0
645,100255,602,Chargeur 20W,Électronique,1,9450.0,9450.0
646,100256,402,Moustiquaire imprégnée,Pharmacie,2,7716.0,15432.0
647,100257,106,Lait Neslac 400g,Épicerie,2,4422.0,8844.0
648,100257,503,Pizza Marguerita,Restauration,1,5911.0,5911.0
649,100257,401,Paracétamol 500mg x16,Pharmacie,1,1497.0,1497.0
650,100257,605,Coque téléphone,Électronique,2,3843.0,7686.0
651,100257,506,Eru + Water fufu,Restauration,1,3398.0,3398.0
652,100257,203,Bière Castel 65cl,Boissons,1,694.0,694.0
653,100258,105,Sel iodé 500g,Épicerie,3,280.0,840.0
654,100259,502,Ndolé haricot,Restauration,1,2697.0,2697.0
655,100259,601,Câble USB-C 1m,Électronique,1,2782.0,2782.0
656,100259,801,Savon Omo 400g,Hygiène,2,742.0,1484.0
657,100259,306,Légumes verts 500g,Produits frais,5,443.0,2215.0
658,100260,502,Ndolé haricot,Restauration,1,2438.0,2438.0
659,100260,305,Plantains régime,Produits frais,1,1682.0,1682.0
660,100261,701,Crème Nivea 200ml,Cosmétiques,1,3029.0,3029.0
661,100261,204,Jus Tampico 1L,Boissons,1,1095.0,1095.0
662,100262,804,Papier toilette x6,Hygiène,4,1984.0,7936.0
663,100262,507,Spaghetti bolognaise,Restauration,3,2911.0,8733.0
664,100262,306,Légumes verts 500g,Produits frais,1,416.0,416.0
665,100263,205,Eau Supermont 10L,Boissons,2,2564.0,5128.0
666,100263,109,Sardines en boîte 200g,Épicerie,1,1041.0,1041.0
667,100263,401,Paracétamol 500mg x16,Pharmacie,4,1573.0,6292.0
668,100263,604,Batterie externe 10000mAh,Électronique,2,19677.0,39354.0
669,100264,1001,Stylos x10,Papeterie,5,1162.0,5810.0
670,100265,703,Shampooing Pantene 400ml,Cosmétiques,4,4689.0,18756.0
671,100265,405,Sulfate de Zinc 20mg,Pharmacie,2,3290.0,6580.0
672,100265,302,Oignons 1kg,Produits frais,2,480.0,960.0
673,100265,107,Pâtes alimentaires 500g,Épicerie,2,718.0,1436.0
674,100266,1001,Stylos x10,Papeterie,1,1175.0,1175.0
675,100266,501,Poulet DG portion,Restauration,1,3415.0,3415.0
676,100267,109,Sardines en boîte 200g,Épicerie,1,992.0,992.0
677,100267,205,Eau Supermont 10L,Boissons,5,2529.0,12645.0
678,100267,1001,Stylos x10,Papeterie,1,1339.0,1339.0
679,100268,702,Gel douche Dove 250ml,Cosmétiques,3,3139.0,9417.0
680,100268,306,Légumes verts 500g,Produits frais,2,384.0,768.0
681,100268,103,Farine de blé 1kg,Épicerie,2,808.0,1616.0
682,100269,701,Crème Nivea 200ml,Cosmétiques,3,3564.0,10692.0
683,100269,902,Pagnes 6 yards,Vêtements,3,17312.0,51936.0
684,100270,403,Préservatifs x3,Pharmacie,1,1099.0,1099.0
685,100270,501,Poulet DG portion,Restauration,3,3311.0,9933.0
686,100271,404,Thermomètre digital,Pharmacie,1,13389.0,13389.0
687,100271,506,Eru + Water fufu,Restauration,2,3140.0,6280.0
688,100271,402,Moustiquaire imprégnée,Pharmacie,2,8436.0,16872.0
689,100271,501,Poulet DG portion,Restauration,2,3903.0,7806.0
690,100271,305,Plantains régime,Produits frais,5,1383.0,6915.0
691,100272,107,Pâtes alimentaires 500g,Épicerie,1,843.0,843.0
692,100272,902,Pagnes 6 yards,Vêtements,2,16261.0,32522.0
693,100273,206,Nescafé 200g,Boissons,2,3684.0,7368.0
694,100273,704,Déodorant Axe 150ml,Cosmétiques,5,3609.0,18045.0
695,100274,801,Savon Omo 400g,Hygiène,1,762.0,762.0
696,100274,304,Poisson Capitaine 1kg,Produits frais,1,3477.0,3477.0
697,100274,106,Lait Neslac 400g,Épicerie,1,4013.0,4013.0
698,100274,605,Coque téléphone,Électronique,1,3350.0,3350.0
699,100275,106,Lait Neslac 400g,Épicerie,2,4217.0,8434.0
700,100275,803,Brosse à dents,Hygiène,3,1528.0,4584.0
701,100276,604,Batterie externe 10000mAh,Électronique,1,19499.0,19499.0
702,100276,203,Bière Castel 65cl,Boissons,1,756.0,756.0
703,100276,204,Jus Tampico 1L,Boissons,3,1289.0,3867.0
704,100277,1002,Cahier 100 pages,Papeterie,4,915.0,3660.0
705,100277,106,Lait Neslac 400g,Épicerie,2,4007.0,8014.0
706,100277,305,Plantains régime,Produits frais,2,1444.0,2888.0
707,100277,604,Batterie externe 10000mAh,Électronique,4,17796.0,71184.0
708,100277,702,Gel douche Dove 250ml,Cosmétiques,2,2762.0,5524.0
709,100278,702,Gel douche Dove 250ml,Cosmétiques,1,2784.0,2784.0
710,100278,304,Poisson Capitaine 1kg,Produits frais,1,3367.0,3367.0
711,100278,503,Pizza Marguerita,Restauration,1,5852.0,5852.0
712,100278,602,Chargeur 20W,Électronique,3,7919.0,23757.0
713,100278,303,Poulet entier 1kg,Produits frais,1,5101.0,5101.0
714,100279,502,Ndolé haricot,Restauration,2,2545.0,5090.0
715,100279,603,Écouteurs sans fil,Électronique,2,26516.0,53032.0
716,100280,107,Pâtes alimentaires 500g,Épicerie,2,836.0,1672.0
717,100280,901,T-shirt basique M,Vêtements,1,5675.0,5675.0
718,100281,108,Tomate concentrée 400g,Épicerie,1,904.0,904.0
719,100282,802,Lessive Ariel 1kg,Hygiène,2,4563.0,9126.0
720,100282,301,Tomates fraîches 1kg,Produits frais,1,630.0,630.0
721,100282,202,Coca-Cola 1.5L,Boissons,5,840.0,4200.0
722,100283,403,Préservatifs x3,Pharmacie,3,1288.0,3864.0
723,100283,803,Brosse à dents,Hygiène,1,1621.0,1621.0
724,100283,101,Riz Uncle Ben's 5kg,Épicerie,1,3933.0,3933.0
725,100283,604,Batterie externe 10000mAh,Électronique,2,19876.0,39752.0
726,100284,604,Batterie externe 10000mAh,Électronique,3,18411.0,55233.0
727,100284,1002,Cahier 100 pages,Papeterie,1,748.0,748.0
728,100285,201,Eau minérale 1.5L,Boissons,1,403.0,403.0
729,100286,603,Écouteurs sans fil,Électronique,2,28411.0,56822.0
730,100286,108,Tomate concentrée 400g,Épicerie,1,918.0,918.0
731,100286,1001,Stylos x10,Papeterie,1,1149.0,1149.0
732,100286,404,Thermomètre digital,Pharmacie,1,11875.0,11875.0
733,100287,103,Farine de blé 1kg,Épicerie,1,894.0,894.0
734,100287,401,Paracétamol 500mg x16,Pharmacie,4,1516.0,6064.0
735,100288,503,Pizza Marguerita,Restauration,1,5766.0,5766.0
736,100288,304,Poisson Capitaine 1kg,Produits frais,1,3522.0,3522.0
